# timestamp tx ty tz qx qy qz qw
1788505327.228086948 -0.374415141 -0.278656987 1.440978174 -0.003220593 -0.004256555 0.999953103 0.008080934
1788505327.328104973 -0.373006729 -0.280125458 1.443233632 -0.003224009 -0.004266904 0.999950965 0.008334644
1788505327.428145885 -0.371249057 -0.280452008 1.445329611 -0.003251436 -0.004263367 0.999951661 0.008241802
1788505327.528132915 -0.374013153 -0.278952980 1.445734513 -0.003226303 -0.004282538 0.999951403 0.008273050
1788505327.628139019 -0.375609172 -0.278898125 1.445096579 -0.003240210 -0.004272770 0.999954615 0.007874793
1788505327.728147030 -0.376220282 -0.277836999 1.445521095 -0.003216179 -0.004281473 0.999951027 0.008322823
1788505327.828169107 -0.374887994 -0.275715003 1.444122344 -0.003226985 -0.004275593 0.999954906 0.007841623
1788505327.928138971 -0.372940174 -0.276909216 1.441933585 -0.003227485 -0.004259782 0.999951116 0.008318864
1788505328.028119087 -0.372349377 -0.276405621 1.443323429 -0.003235375 -0.004264003 0.999952382 0.008159921
1788505328.128087997 -0.377057633 -0.277200797 1.443936780 -0.003238908 -0.004263903 0.999951848 0.008223781
1788505328.228071928 -0.376109835 -0.276326918 1.441263949 -0.003223896 -0.004254237 0.999952118 0.008201838
1788505328.328088999 -0.378438962 -0.274241793 1.441436763 -0.003212664 -0.004263452 0.999952207 0.008190549
1788505328.428100109 -0.377670859 -0.272736560 1.442658235 -0.003235309 -0.004262528 0.999953155 0.008065393
1788505328.528072119 -0.373296916 -0.275704564 1.445017669 -0.003233211 -0.004276473 0.999953925 0.007962734
1788505328.628128052 -0.376055026 -0.277534424 1.444590457 -0.003227837 -0.004269590 0.999950954 0.008333186
1788505328.728121996 -0.372568352 -0.275055522 1.444086907 -0.003225383 -0.004276108 0.999951977 0.008207020
1788505328.828116894 -0.375743728 -0.274129953 1.444061690 -0.003228880 -0.004267949 0.999952393 0.008159066
1788505328.928098917 -0.375437414 -0.276605369 1.444790517 -0.003234645 -0.004272829 0.999953417 0.008027711
1788505329.028100967 -0.374113567 -0.278838129 1.444658656 -0.003236364 -0.004269957 0.999952057 0.008196202
1788505329.128035069 -0.374086491 -0.280641028 1.445324093 -0.003230363 -0.004274806 0.999952515 0.008139939
1788505329.228028059 -0.379234199 -0.282072822 1.445515576 -0.003224426 -0.004275995 0.999954376 0.007909776
1788505329.328007936 -0.377727238 -0.281621811 1.444086287 -0.003241182 -0.004262207 0.999954443 0.007901892
1788505329.428002119 -0.376579377 -0.280286068 1.444541447 -0.003230637 -0.004267089 0.999951661 0.008248116
1788505329.528059959 -0.376183796 -0.277652396 1.443406887 -0.003233315 -0.004264072 0.999952943 0.008091708
1788505329.628050089 -0.375195518 -0.278995350 1.442947100 -0.003229745 -0.004263074 0.999953684 0.008001543
1788505329.728086948 -0.377089765 -0.278712544 1.442830931 -0.003225286 -0.004259635 0.999953121 0.008075185
1788505329.828052998 -0.377423914 -0.276916188 1.443569638 -0.003237977 -0.004264547 0.999955158 0.007810915
1788505329.928049088 -0.380451694 -0.276283749 1.443743243 -0.003194710 -0.004257544 0.999951513 0.008284841
1788505330.028044939 -0.382261619 -0.276365032 1.447194451 -0.003329340 -0.004260824 0.999953199 0.008022527
1788505330.127991915 -0.379414066 -0.273660775 1.447515569 -0.003165671 -0.004279370 0.999953955 0.007984630
1788505330.228043079 -0.377960538 -0.274453054 1.447086219 -0.003510293 -0.004365179 0.999950398 0.008235587
1788505330.327995062 -0.375756215 -0.274037778 1.447827143 -0.002993665 -0.003729682 0.999948785 0.008919399
1788505330.427999973 -0.382737389 -0.275006738 1.452312336 -0.002845079 -0.005149885 0.999953793 0.007602432
1788505330.528053045 -0.385679438 -0.278117282 1.459561645 -0.003044120 -0.004063676 0.999947253 0.008928060
1788505330.628088951 -0.393938022 -0.280743052 1.461753277 -0.003371146 -0.004846657 0.999947511 0.008373812
1788505330.728097916 -0.405865616 -0.283030924 1.459357873 -0.003246729 -0.004367791 0.999952227 0.008119377
1788505330.828144073 -0.418424779 -0.283662414 1.455474120 -0.003410143 -0.004558707 0.999950703 0.008135156
1788505330.928212881 -0.433140962 -0.283505466 1.450964238 -0.003199339 -0.004291979 0.999953875 0.007974407
1788505331.028247118 -0.443641451 -0.281580041 1.449358510 -0.002992641 -0.004278941 0.999955142 0.007902510
1788505331.128257990 -0.449762389 -0.280785674 1.450613479 -0.003106542 -0.004298646 0.999956214 0.007709837
1788505331.228316069 -0.456595899 -0.278071784 1.450674250 -0.003403695 -0.004145214 0.999954898 0.007838049
1788505331.328299999 -0.467342869 -0.278529982 1.449991647 -0.003200512 -0.004378616 0.999957260 0.007487530
1788505331.428327084 -0.480380388 -0.278803350 1.450056316 -0.003218254 -0.004228153 0.999959036 0.007327407
1788505331.528333902 -0.490776630 -0.278190457 1.446832103 -0.003358481 -0.004063487 0.999958643 0.007410864
1788505331.628324032 -0.500201877 -0.278355810 1.445248330 -0.003200264 -0.004054722 0.999959235 0.007405747
1788505331.728291988 -0.509169501 -0.277267867 1.448021308 -0.002908349 -0.004275148 0.999959461 0.007371687
1788505331.828320026 -0.509678869 -0.275985628 1.454586493 -0.002899879 -0.004345905 0.999949518 0.008582798
1788505331.928270102 -0.510037598 -0.273385039 1.458885700 -0.003055451 -0.004358220 0.999954876 0.007868707
1788505332.028253078 -0.516496781 -0.272114813 1.462104638 -0.003248380 -0.004367718 0.999954711 0.007806911
1788505332.128201962 -0.521275533 -0.272215917 1.459941573 -0.003356025 -0.004380190 0.999954872 0.007733428
1788505332.228250027 -0.535171571 -0.274469295 1.454831226 -0.003238611 -0.004351545 0.999956603 0.007574082
1788505332.328195095 -0.545697779 -0.277088529 1.450778387 -0.003084750 -0.004276520 0.999959695 0.007266639
1788505332.428317070 -0.557510482 -0.280475227 1.451736047 -0.003028815 -0.004275816 0.999953676 0.008074026
1788505332.528286934 -0.569918055 -0.282460077 1.452781463 -0.003148697 -0.004286520 0.999946987 0.008816732
1788505332.628323078 -0.582681885 -0.285128128 1.454821703 -0.003217003 -0.004673704 0.999948030 0.008470193
1788505332.728353024 -0.601193950 -0.282110268 1.452000145 -0.003490291 -0.004275544 0.999948200 0.008551941
1788505332.828368902 -0.608278585 -0.282625631 1.444783668 -0.003141853 -0.004604501 0.999948266 0.008508377
1788505332.928354025 -0.622616888 -0.281409339 1.440323382 -0.003039465 -0.004219344 0.999947036 0.008881704
1788505333.028364897 -0.637656804 -0.284699909 1.442530234 -0.003243012 -0.004525623 0.999940874 0.009340793
1788505333.128345013 -0.659295180 -0.284288169 1.441484185 -0.003324997 -0.004306927 0.999942549 0.009235437
1788505333.228331089 -0.676919564 -0.289099748 1.444382703 -0.003307481 -0.004695710 0.999957020 0.007277947
1788505333.328273058 -0.705910099 -0.287326680 1.441923182 -0.003811087 -0.003319561 0.999964003 0.006815295
1788505333.428316116 -0.720339089 -0.280047153 1.440020223 -0.002775148 -0.004243412 0.999969356 0.005964811
1788505333.528337002 -0.729344721 -0.279365412 1.440561155 -0.002668349 -0.003774182 0.999961693 0.007432837
1788505333.628413916 -0.739157315 -0.274323927 1.449187262 -0.003017730 -0.004287311 0.999958082 0.007506373
1788505333.728468895 -0.744449210 -0.270855499 1.456955658 -0.002787767 -0.004419267 0.999958924 0.007405976
1788505333.828543901 -0.750824353 -0.270341553 1.463304900 -0.002827175 -0.004430872 0.999953422 0.008094916
1788505333.928579092 -0.759745115 -0.271460930 1.470748289 -0.002658733 -0.004586148 0.999953129 0.008101750
1788505334.028613091 -0.779711945 -0.271578078 1.470389292 -0.003399839 -0.004213265 0.999957047 0.007522883
1788505334.128652096 -0.798857029 -0.271719488 1.467782039 -0.003009805 -0.004269192 0.999957381 0.007612588
1788505334.228696108 -0.816075763 -0.273408201 1.468547121 -0.002550784 -0.004650555 0.999952129 0.008222320
1788505334.328744888 -0.835714429 -0.271945893 1.465984350 -0.003215405 -0.004333556 0.999948800 0.008560307
1788505334.428742886 -0.862480285 -0.272820373 1.459794975 -0.003258149 -0.004596784 0.999950581 0.008190852
1788505334.528738976 -0.871816048 -0.272427054 1.462581699 -0.002509898 -0.004391543 0.999945844 0.009095290
1788505334.628741980 -0.877734052 -0.270271479 1.463128648 -0.002625925 -0.004386766 0.999944039 0.009261706
1788505334.728765965 -0.893502639 -0.271715111 1.464720421 -0.003402576 -0.004444228 0.999940798 0.009331278
1788505334.828769922 -0.912577003 -0.272075423 1.465287292 -0.002720074 -0.004310315 0.999945222 0.009141946
1788505334.928719997 -0.914359254 -0.271910498 1.468012389 -0.002414549 -0.004457546 0.999946588 0.009006740
1788505335.028726101 -0.915990328 -0.271043905 1.469583423 -0.002812391 -0.004781541 0.999944510 0.008955671
1788505335.128710032 -0.934349274 -0.273318756 1.471774936 -0.002812605 -0.004464874 0.999944028 0.009170332
1788505335.228677988 -0.955050594 -0.273042132 1.467051187 -0.003090746 -0.004463924 0.999945824 0.008880857
1788505335.328746080 -0.974719438 -0.270361518 1.469178479 -0.002869270 -0.004462478 0.999943095 0.009255334
1788505335.428726912 -0.991029407 -0.268598741 1.470332219 -0.002649076 -0.004579971 0.999937819 0.009816534
1788505335.528749943 -1.008026677 -0.272874448 1.467578084 -0.002804064 -0.004507821 0.999941242 0.009451446
1788505335.628808975 -1.017113352 -0.270666349 1.468341114 -0.002827388 -0.004101909 0.999947684 0.008933666
1788505335.728797913 -1.022841908 -0.269921284 1.471672215 -0.002342244 -0.004454954 0.999932905 0.010433279
1788505335.828824043 -1.047887180 -0.268526964 1.468276132 -0.002930293 -0.004285514 0.999934981 0.010152868
1788505335.928800106 -1.072354941 -0.267424893 1.471004936 -0.002647068 -0.004451394 0.999940872 0.009561901
1788505336.028825045 -1.091817946 -0.263927851 1.472574551 -0.002333306 -0.004221203 0.999935920 0.010241735
1788505336.128779888 -1.104659058 -0.262877334 1.473681521 -0.002628838 -0.004707334 0.999932446 0.010297271
1788505336.228791952 -1.123533804 -0.263762246 1.473900974 -0.002336353 -0.004184374 0.999937750 0.010076144
1788505336.328783989 -1.139926511 -0.264613228 1.471640324 -0.002718819 -0.004201022 0.999935276 0.010217768
1788505336.428826094 -1.146534807 -0.261905690 1.473393036 -0.002114866 -0.004599727 0.999933549 0.010357026
1788505336.528872967 -1.161065767 -0.261518609 1.473326000 -0.002767393 -0.004311375 0.999933513 0.010330735
1788505336.628875971 -1.185305863 -0.266160796 1.472795316 -0.002637653 -0.004478154 0.999931656 0.010472467
1788505336.728952885 -1.204226644 -0.265785105 1.469571018 -0.001748522 -0.004570190 0.999933066 0.010484265
1788505336.828969002 -1.225592681 -0.267967580 1.470435295 -0.002795940 -0.004330273 0.999928940 0.010749207
1788505336.928917885 -1.249097907 -0.268587768 1.467790078 -0.002681127 -0.004619862 0.999929563 0.010598927
1788505337.028876066 -1.271108618 -0.262951681 1.466847316 -0.002829529 -0.003610413 0.999920695 0.011728736
1788505337.128895998 -1.288495074 -0.261438409 1.467750078 -0.002253360 -0.004701310 0.999926310 0.010963314
1788505337.228883982 -1.309449270 -0.255642460 1.462954006 -0.002610032 -0.004574419 0.999926723 0.010900090
1788505337.328907967 -1.327596502 -0.256946834 1.460693620 -0.002078290 -0.004270042 0.999926949 0.011115037
1788505337.428919077 -1.341085340 -0.252491433 1.462674293 -0.002243208 -0.004309712 0.999906136 0.012810646
1788505337.528945923 -1.359879027 -0.249188972 1.465509409 -0.002684799 -0.004982952 0.999914038 0.011827046
1788505337.628993034 -1.380733940 -0.253291768 1.464481567 -0.002815745 -0.004010360 0.999924886 0.011234406
1788505337.728967905 -1.394729502 -0.253774767 1.465576424 -0.002082816 -0.004965585 0.999915454 0.011835954
1788505337.828988075 -1.407058722 -0.252075928 1.462625775 -0.002711373 -0.004026481 0.999913986 0.012184250
1788505337.928993940 -1.425845096 -0.248801538 1.461106865 -0.002201870 -0.004958152 0.999908590 0.012384711
1788505338.029017925 -1.451491310 -0.245289290 1.459204140 -0.002177968 -0.003867025 0.999906566 0.012929073
1788505338.128985882 -1.459898934 -0.247454327 1.456749907 -0.002018956 -0.004717177 0.999903667 0.012896881
1788505338.228945017 -1.481094632 -0.247622686 1.456421394 -0.002762583 -0.003996157 0.999896901 0.013512453
1788505338.328922033 -1.511919719 -0.247194966 1.460019026 -0.002279191 -0.004832945 0.999890017 0.013834816
1788505338.429009914 -1.530454640 -0.249217195 1.459660833 -0.001843094 -0.003945459 0.999897779 0.013618641
1788505338.528955936 -1.552345888 -0.249980196 1.461644967 -0.002533469 -0.004637741 0.999892946 0.013644412
1788505338.628982067 -1.582548963 -0.253703295 1.463605144 -0.002364925 -0.004525026 0.999903399 0.012927625
1788505338.728976965 -1.591945936 -0.249381630 1.459929099 -0.002107966 -0.004084897 0.999903623 0.013100146
1788505338.828965902 -1.605027004 -0.251154348 1.459309435 -0.001901308 -0.004721277 0.999898780 0.013286258
1788505338.928953886 -1.626246523 -0.253371453 1.460556516 -0.002638191 -0.004261750 0.999896629 0.013476217
1788505339.028950930 -1.640668247 -0.254763783 1.460818365 -0.001878566 -0.004505841 0.999897124 0.013487426
1788505339.128901958 -1.653001104 -0.250679158 1.463559056 -0.001874634 -0.004576129 0.999900842 0.013185291
1788505339.228898048 -1.670489085 -0.247271792 1.464010637 -0.002378312 -0.004285214 0.999898726 0.013361058
1788505339.328919888 -1.688668029 -0.248781919 1.467871381 -0.001849514 -0.004735955 0.999894557 0.013602402
1788505339.428915024 -1.690953712 -0.251234712 1.468991530 -0.001683189 -0.004319067 0.999894344 0.013777293
1788505339.528922081 -1.697726182 -0.248850494 1.472510444 -0.002017828 -0.004464415 0.999893764 0.013728011
1788505339.628942013 -1.708478552 -0.248643036 1.475403250 -0.002009930 -0.004510465 0.999884260 0.014390389
1788505339.728952885 -1.727837411 -0.254575963 1.476231607 -0.002448206 -0.004543497 0.999888960 0.013979656
1788505339.829026937 -1.743548240 -0.252140266 1.471095513 -0.001738587 -0.004405722 0.999891345 0.013959377
1788505339.929013968 -1.762031426 -0.249670806 1.472037053 -0.001843937 -0.004591847 0.999887013 0.014194209
1788505340.029038906 -1.779193020 -0.254933569 1.474321807 -0.002365576 -0.004514388 0.999889497 0.013964904
1788505340.129100084 -1.808642504 -0.254111954 1.467768313 -0.001310888 -0.005278360 0.999893067 0.013574778
1788505340.229059935 -1.827363012 -0.253672831 1.469000567 -0.001810301 -0.003911615 0.999900458 0.013434922
1788505340.329094887 -1.849197060 -0.255168985 1.467059536 -0.001909921 -0.005201082 0.999897443 0.013206261
1788505340.429056883 -1.874005939 -0.258381383 1.467632472 -0.003066399 -0.003513393 0.999900903 0.013282971
1788505340.529064894 -1.892918547 -0.254345068 1.462768476 -0.001443434 -0.004255188 0.999900370 0.013381327
1788505340.629030943 -1.911460631 -0.250383546 1.461845026 -0.001485514 -0.004219507 0.999904560 0.013071304
1788505340.729054928 -1.924014658 -0.254675824 1.463492941 -0.001950683 -0.004722016 0.999906159 0.012711023
1788505340.828980923 -1.940471849 -0.256382715 1.463259901 -0.002308098 -0.004218084 0.999912104 0.012355749
1788505340.929064989 -1.953508075 -0.259299808 1.465371822 -0.001794372 -0.004501622 0.999902654 0.013084295
1788505341.029059887 -1.966767423 -0.262228892 1.468898241 -0.001639924 -0.004729200 0.999902398 0.013043767
1788505341.129044056 -1.986062920 -0.261333490 1.471062769 -0.002190656 -0.003968192 0.999912567 0.012422290
1788505341.229053020 -2.009330384 -0.253515437 1.467283834 -0.001587548 -0.004425825 0.999912544 0.012361097
1788505341.329082012 -2.024175197 -0.249455674 1.465307524 -0.001952812 -0.004410845 0.999905910 0.012841453
1788505341.429074049 -2.041008228 -0.248520893 1.468417260 -0.001610467 -0.004891251 0.999900265 0.013150724
1788505341.529067039 -2.056455278 -0.251321432 1.468369496 -0.002077037 -0.004047068 0.999917500 0.012012481
1788505341.629017115 -2.061107381 -0.253403196 1.469733310 -0.001566724 -0.004515998 0.999915947 0.012051993
1788505341.728991985 -2.075299450 -0.256264387 1.472683527 -0.001974935 -0.004581948 0.999911789 0.012309359
1788505341.829000950 -2.095175272 -0.255162035 1.475309721 -0.001724454 -0.004664589 0.999911034 0.012377109
1788505341.929023981 -2.117812196 -0.254253455 1.475223209 -0.001941026 -0.004431897 0.999915532 0.012063116
1788505342.028999090 -2.142776173 -0.259977426 1.474043967 -0.001976472 -0.004935952 0.999917965 0.011653028
1788505342.128983021 -2.154465592 -0.260340092 1.471492271 -0.001910861 -0.004221314 0.999918601 0.011887789
1788505342.229054928 -2.167813288 -0.257857240 1.472057673 -0.001534349 -0.004532813 0.999925525 0.011226961
1788505342.329015970 -2.188777337 -0.258048340 1.476502898 -0.001892757 -0.004797822 0.999920910 0.011470483
1788505342.429060936 -2.210973269 -0.255872362 1.475248820 -0.001774093 -0.004768520 0.999917914 0.011759176
1788505342.529093027 -2.224369100 -0.256200361 1.471932804 -0.001562315 -0.004471846 0.999920389 0.011695212
1788505342.629139900 -2.244277296 -0.261063283 1.473037086 -0.001935246 -0.004312324 0.999934094 0.010462588
1788505342.729144096 -2.262832456 -0.261451707 1.470143815 -0.001670731 -0.004210614 0.999928166 0.011096905
1788505342.829147100 -2.281590932 -0.257859350 1.473609201 -0.001491700 -0.004830999 0.999929518 0.010742182
1788505342.929097891 -2.300411453 -0.252099480 1.472599620 -0.001929182 -0.004150890 0.999928323 0.011063329
1788505343.029084921 -2.319817993 -0.249292000 1.470665485 -0.001768783 -0.004870805 0.999924061 0.011181226
1788505343.129086971 -2.339877642 -0.252056475 1.472786081 -0.001692812 -0.004163785 0.999929229 0.011015182
1788505343.229027033 -2.369628300 -0.250092614 1.471043773 -0.001831113 -0.004756977 0.999929163 0.010755839
1788505343.329052925 -2.387836985 -0.249441380 1.471330885 -0.001832663 -0.004226258 0.999924454 0.011395912
1788505343.429028988 -2.403192240 -0.249304503 1.470876532 -0.001405457 -0.004454099 0.999928752 0.010985279
1788505343.529057026 -2.412583214 -0.253112209 1.469240408 -0.001473382 -0.004846523 0.999930598 0.010636749
1788505343.629071951 -2.427458849 -0.256411418 1.465461164 -0.001772006 -0.004175863 0.999929747 0.010950982
1788505343.729103088 -2.445201589 -0.257983522 1.463640816 -0.002018437 -0.004736673 0.999929204 0.010727353
1788505343.829067945 -2.449326791 -0.255586405 1.455083966 -0.000811424 -0.004191524 0.999935609 0.010514341
1788505343.929061890 -2.450733684 -0.250925348 1.450644274 -0.001691123 -0.004489392 0.999926535 0.011131524
1788505344.029021978 -2.468198835 -0.251653948 1.452159728 -0.001942748 -0.004251376 0.999919533 0.011793158
1788505344.129005909 -2.492046601 -0.248734834 1.456660098 -0.001532274 -0.004333698 0.999931265 0.010785953
1788505344.229020119 -2.501199289 -0.242131983 1.455850310 -0.001408875 -0.003840419 0.999930201 0.011084200
1788505344.328995943 -2.516636286 -0.241673030 1.460894316 -0.002026255 -0.004417224 0.999913407 0.012229484
1788505344.428992033 -2.539208056 -0.244244717 1.463511065 -0.001550389 -0.004558695 0.999919573 0.011732948
1788505344.529030085 -2.557540776 -0.244146254 1.462814321 -0.001331358 -0.004536552 0.999921491 0.011604247
1788505344.629020929 -2.558518019 -0.237417721 1.465739914 -0.000998232 -0.004173315 0.999914264 0.012371365
1788505344.729094028 -2.575910535 -0.237629244 1.471430993 -0.001598927 -0.004879836 0.999903906 0.012876729
1788505344.829011917 -2.598530710 -0.239779073 1.472943575 -0.001986521 -0.004193265 0.999905391 0.012949117
1788505344.929028034 -2.614276943 -0.243141161 1.464490075 -0.000606713 -0.004862300 0.999910616 0.012439825
1788505345.028983116 -2.627916653 -0.239429120 1.465020232 -0.001673031 -0.004134294 0.999893589 0.013889563
1788505345.129014015 -2.641318629 -0.243324831 1.467980109 -0.001176138 -0.005192786 0.999902182 0.012933574
1788505345.228935003 -2.664392514 -0.244003628 1.468194800 -0.001855293 -0.003555364 0.999913221 0.012548599
1788505345.328950882 -2.675565826 -0.236477433 1.469400003 -0.001048476 -0.004300937 0.999912834 0.012438946
1788505345.428977966 -2.689397369 -0.229024926 1.469956627 -0.001685050 -0.004116045 0.999901986 0.013275437
1788505345.529011011 -2.714214924 -0.233405438 1.470087149 -0.001351992 -0.005168619 0.999909616 0.012337623
1788505345.628988981 -2.731073019 -0.233753438 1.470379955 -0.000855259 -0.004280136 0.999899003 0.013525266
1788505345.729013920 -2.745519906 -0.233418681 1.463809243 -0.001067611 -0.004457817 0.999901988 0.013228870
1788505345.828965902 -2.759161337 -0.234343197 1.466635244 -0.001230995 -0.004476324 0.999888779 0.014173136
1788505345.928971052 -2.776804361 -0.238660102 1.473428623 -0.001535678 -0.004613218 0.999901717 0.013149786
1788505346.028937101 -2.785564772 -0.238400744 1.472539329 -0.001080079 -0.004437424 0.999903579 0.013113917
1788505346.128922939 -2.788458434 -0.240955445 1.469846232 -0.001052973 -0.004242653 0.999912824 0.012459345
1788505346.228837013 -2.793234363 -0.243170041 1.474224445 -0.000953321 -0.004593040 0.999925566 0.011263115
1788505346.328742027 -2.800857020 -0.245304398 1.473276247 -0.001574561 -0.004271710 0.999941846 0.009776348
1788505346.428689003 -2.819913435 -0.246306731 1.472169087 -0.001257727 -0.004580786 0.999949446 0.008862235
1788505346.528647900 -2.840961621 -0.246759675 1.475148568 -0.001510257 -0.003717043 0.999961171 0.007845935
1788505346.628578901 -2.854293583 -0.246582594 1.472305399 -0.001191571 -0.004796820 0.999984373 0.002612443
1788505346.728528023 -2.861966924 -0.250912361 1.466994308 -0.001044282 -0.004480301 0.999989395 -0.000213964
1788505346.828399897 -2.880264653 -0.256038583 1.469735271 -0.001856137 -0.004259153 0.999983814 -0.003284129
1788505346.928358078 -2.902297860 -0.258283281 1.471776657 -0.001615619 -0.004399352 0.999968092 -0.006469165
1788505347.028335094 -2.923533999 -0.255939331 1.470684665 -0.001872376 -0.004438506 0.999966767 -0.006577103
1788505347.128381014 -2.939254956 -0.254091914 1.469726556 -0.001337022 -0.004685850 0.999963980 -0.006949448
1788505347.228384018 -2.952648054 -0.258824252 1.472547413 -0.001508951 -0.004317539 0.999958743 -0.007848223
1788505347.328434944 -2.967526096 -0.260572214 1.476593828 -0.001646084 -0.004533867 0.999949417 -0.008825962
1788505347.428415060 -2.990589399 -0.261691524 1.475507908 -0.002161510 -0.004259512 0.999941001 -0.009755941
1788505347.528512001 -3.010570498 -0.265507353 1.473885340 -0.001153613 -0.004569998 0.999939245 -0.009964487
1788505347.628483057 -3.020919682 -0.266507943 1.473058514 -0.001836600 -0.004079338 0.999935192 -0.010468898
1788505347.728529930 -3.038877215 -0.269458066 1.474741214 -0.001672256 -0.004559766 0.999911668 -0.012372109
1788505347.828459024 -3.060609830 -0.265383289 1.469584464 -0.001884047 -0.003928825 0.999906872 -0.012933019
1788505347.928488970 -3.072487083 -0.258535298 1.463753252 -0.001454745 -0.004601192 0.999903692 -0.013012275
1788505348.028415918 -3.084475199 -0.255355177 1.461954571 -0.001695735 -0.004169667 0.999894489 -0.013811166
1788505348.128431082 -3.097872461 -0.255552481 1.459871414 -0.001508743 -0.004127617 0.999891469 -0.014061870
1788505348.228364944 -3.114750519 -0.258467903 1.461647166 -0.001904385 -0.004419294 0.999875520 -0.015026211
1788505348.328391075 -3.126903190 -0.264505384 1.459904912 -0.001047277 -0.004566521 0.999871575 -0.015325945
1788505348.428402901 -3.139791775 -0.266978659 1.464509567 -0.001527739 -0.004572808 0.999870816 -0.015333216
1788505348.528414965 -3.165475673 -0.271875844 1.471288628 -0.002165709 -0.004683797 0.999860095 -0.015911096
1788505348.628463984 -3.186482772 -0.277013249 1.466739587 -0.001538437 -0.004214648 0.999860583 -0.016083652
1788505348.728467941 -3.197567615 -0.275200412 1.466453497 -0.001283770 -0.004559703 0.999849368 -0.016697387
1788505348.828453064 -3.199446871 -0.271038443 1.463195432 -0.001775739 -0.003740410 0.999833019 -0.017798618
1788505348.928390026 -3.215419274 -0.270562541 1.469325824 -0.001967326 -0.004665593 0.999811326 -0.018752991
1788505349.028395891 -3.235185788 -0.275065519 1.467428265 -0.001438212 -0.004361183 0.999806349 -0.019135744
1788505349.128407001 -3.252625453 -0.275630720 1.467260113 -0.001416750 -0.004337104 0.999818149 -0.018516262
1788505349.228374958 -3.268370380 -0.279596884 1.467445213 -0.001809756 -0.003869819 0.999800752 -0.019498838
1788505349.328391075 -3.291686178 -0.280112350 1.466837484 -0.001963100 -0.004790552 0.999784454 -0.020105794
1788505349.428399086 -3.312352430 -0.280831094 1.464941576 -0.001642310 -0.003908183 0.999796895 -0.019702742
1788505349.528445005 -3.326863013 -0.283004898 1.460270945 -0.001551121 -0.004024192 0.999770403 -0.020989072
1788505349.628439903 -3.343787684 -0.283720543 1.462038885 -0.001779435 -0.004589823 0.999752547 -0.021693599
1788505349.728507042 -3.360877827 -0.289031775 1.459133859 -0.001468897 -0.004468836 0.999762433 -0.021282629
1788505349.828501940 -3.375898499 -0.290795061 1.460051376 -0.001290976 -0.004322632 0.999758593 -0.021503583
1788505349.928500891 -3.387706339 -0.293255918 1.461997664 -0.001407571 -0.004267166 0.999743954 -0.022177393
1788505350.028439999 -3.404479081 -0.292985817 1.464738698 -0.001614778 -0.004424011 0.999717466 -0.023298241
1788505350.128487110 -3.432206604 -0.290390135 1.472641412 -0.001679427 -0.004763819 0.999722311 -0.023017102
1788505350.228445053 -3.443905695 -0.289429213 1.467477729 -0.001557486 -0.003916950 0.999734009 -0.022674708
1788505350.328464985 -3.453818438 -0.291107340 1.462342563 -0.001527188 -0.004312804 0.999693750 -0.024320213
1788505350.428455114 -3.472367438 -0.290524270 1.465316869 -0.001751787 -0.004081168 0.999670446 -0.025283863
1788505350.528520107 -3.485032023 -0.293096546 1.458288064 -0.001389001 -0.004382472 0.999692867 -0.024352320
1788505350.628572941 -3.502667149 -0.294665469 1.460156445 -0.001448812 -0.004623231 0.999689611 -0.024437831
1788505350.728629112 -3.526784543 -0.297305655 1.460599118 -0.001865170 -0.004051252 0.999670274 -0.025287386
1788505350.828604937 -3.546921329 -0.301597843 1.457778404 -0.001254557 -0.004235566 0.999672013 -0.025226024
1788505350.928623915 -3.573994662 -0.300757189 1.458244549 -0.001420053 -0.004566459 0.999671164 -0.025193133
1788505351.028614998 -3.595737015 -0.301430636 1.455620300 -0.001179121 -0.004601947 0.999652965 -0.025911009
1788505351.128546000 -3.617254153 -0.303921122 1.458248802 -0.001662314 -0.004327935 0.999612896 -0.027432915
1788505351.228533983 -3.644846391 -0.304749676 1.463332163 -0.001605238 -0.004523572 0.999596050 -0.028012433
1788505351.328566074 -3.667149721 -0.302849348 1.463326915 -0.001152359 -0.004460118 0.999607853 -0.027620994
1788505351.428523064 -3.679421158 -0.304695317 1.454606171 -0.001196065 -0.004270653 0.999591165 -0.028245956
1788505351.528501987 -3.693810696 -0.309305649 1.459741228 -0.001724132 -0.004561766 0.999570458 -0.028898401
1788505351.628473997 -3.705326467 -0.310021690 1.454099110 -0.001259677 -0.003434613 0.999587269 -0.028493993
1788505351.728482962 -3.714517828 -0.305680976 1.452939388 -0.001117396 -0.004505256 0.999564607 -0.029138463
1788505351.828461885 -3.720672587 -0.309848247 1.453737659 -0.001613472 -0.003917748 0.999516607 -0.030799349
1788505351.928505898 -3.746128206 -0.309735309 1.464664483 -0.001767494 -0.005085539 0.999536603 -0.029959857
1788505352.028529882 -3.763094603 -0.313578430 1.462906368 -0.001093435 -0.004193507 0.999548047 -0.029747620
1788505352.128549099 -3.782286310 -0.316622441 1.466397988 -0.001695069 -0.004376756 0.999550788 -0.029600565
1788505352.228559971 -3.802759997 -0.317258229 1.464074091 -0.001414767 -0.004513748 0.999532505 -0.030205883
1788505352.328609943 -3.819066946 -0.317076506 1.450309929 -0.001284973 -0.003886381 0.999553823 -0.029587160
1788505352.428611040 -3.839224864 -0.314585513 1.448319961 -0.001650519 -0.004177105 0.999564492 -0.029165964
