# timestamp tx ty tz qx qy qz qw
1788505288.427086115 -0.373465005 -0.282984469 1.436317664 -0.003165266 -0.004216697 0.999958697 0.007403007
1788505288.527054071 -0.371351540 -0.282760064 1.433273175 -0.003154887 -0.004208259 0.999958200 0.007479040
1788505288.626990080 -0.373900787 -0.285131115 1.435872456 -0.003164204 -0.004220139 0.999959964 0.007228309
1788505288.727019072 -0.371699792 -0.285820320 1.436512485 -0.003160697 -0.004224328 0.999960692 0.007125988
1788505288.827007055 -0.372331032 -0.281527343 1.435222723 -0.003156618 -0.004226833 0.999958896 0.007374071
1788505288.927000999 -0.374873179 -0.283226769 1.435799774 -0.003154670 -0.004230046 0.999961080 0.007070596
1788505289.026994944 -0.370612791 -0.283346009 1.434820233 -0.003156877 -0.004215523 0.999961114 0.007073471
1788505289.126997948 -0.372712080 -0.283024145 1.435426565 -0.003173158 -0.004225130 0.999959672 0.007261846
1788505289.227041006 -0.373336219 -0.281785450 1.435632666 -0.003168357 -0.004234941 0.999960725 0.007111688
1788505289.327020884 -0.372175665 -0.282728840 1.434214635 -0.003176912 -0.004223436 0.999960082 0.007204470
1788505289.426995993 -0.375414363 -0.284106979 1.433140441 -0.003176807 -0.004220597 0.999960295 0.007176603
1788505289.526928902 -0.372220269 -0.283717888 1.433383308 -0.003175012 -0.004227740 0.999958527 0.007415529
1788505289.626924038 -0.372968178 -0.283146248 1.432006314 -0.003163096 -0.004223449 0.999960666 0.007129084
1788505289.726857901 -0.372448299 -0.281599507 1.432386708 -0.003164455 -0.004222172 0.999957679 0.007536578
1788505289.826862097 -0.372378138 -0.282509284 1.432291693 -0.003177205 -0.004217825 0.999959488 0.007289494
1788505289.926853895 -0.372627338 -0.282852873 1.432350523 -0.003163598 -0.004224174 0.999958849 0.007378976
1788505290.026846886 -0.373614877 -0.281460667 1.432953489 -0.003169242 -0.004230123 0.999958181 0.007463090
1788505290.126913071 -0.373215299 -0.282894218 1.430889540 -0.003186028 -0.004213674 0.999958152 0.007469194
1788505290.226890087 -0.374052407 -0.280558128 1.429300441 -0.003162351 -0.004220720 0.999958629 0.007411145
1788505290.326932907 -0.372149808 -0.279691984 1.429125086 -0.003166603 -0.004218147 0.999957746 0.007529078
1788505290.426989079 -0.372945054 -0.280022783 1.430957792 -0.003170927 -0.004223520 0.999957816 0.007514877
1788505290.526988983 -0.372870109 -0.280289713 1.431964458 -0.003167048 -0.004223278 0.999960699 0.007122734
1788505290.626995087 -0.371961014 -0.278580102 1.429359165 -0.003187566 -0.004214463 0.999957766 0.007519607
1788505290.727024078 -0.374568747 -0.279757207 1.428482309 -0.003181783 -0.004212064 0.999960127 0.007202671
1788505290.827018976 -0.368449177 -0.281020023 1.429505794 -0.003162781 -0.004217364 0.999957742 0.007531539
1788505290.927010059 -0.369713416 -0.281319871 1.431034756 -0.003187589 -0.004215532 0.999958443 0.007428335
1788505291.026971102 -0.372570741 -0.280501778 1.433082392 -0.003181901 -0.004222224 0.999958555 0.007411950
1788505291.126935005 -0.374269664 -0.278310190 1.429677041 -0.003170572 -0.004229952 0.999959934 0.007223937
1788505291.226952076 -0.376117316 -0.279822315 1.429676669 -0.003186553 -0.004223745 0.999958168 0.007461158
1788505291.326910973 -0.378002437 -0.279686365 1.428409772 -0.003177936 -0.004229101 0.999960997 0.007072493
1788505291.426948071 -0.375246469 -0.282299624 1.426169990 -0.003185184 -0.004217543 0.999960833 0.007099295
1788505291.526971102 -0.372509319 -0.282514683 1.426794980 -0.003174165 -0.004223924 0.999963175 0.006762567
1788505291.626969099 -0.375577868 -0.279459723 1.426159735 -0.003181765 -0.004212147 0.999960982 0.007082919
1788505291.727005959 -0.371972894 -0.279355537 1.428043954 -0.003173628 -0.004226384 0.999960849 0.007096849
1788505291.826987982 -0.370704097 -0.280390105 1.427772496 -0.003176706 -0.004226309 0.999956982 0.007621042
1788505291.926950932 -0.377759882 -0.277844591 1.426755929 -0.003190381 -0.004214049 0.999956477 0.007688118
1788505292.026943922 -0.375724183 -0.278954771 1.425270821 -0.003170913 -0.004216447 0.999959130 0.007341993
1788505292.126908064 -0.375587004 -0.282080048 1.429135435 -0.003174887 -0.004224517 0.999955635 0.007797600
1788505292.226901054 -0.374215145 -0.279978248 1.428731497 -0.003187905 -0.004213178 0.999955402 0.007828178
1788505292.326931000 -0.373038197 -0.280611534 1.428327021 -0.003177658 -0.004215400 0.999956412 0.007701062
1788505292.426892996 -0.374807662 -0.279706374 1.428668775 -0.003179440 -0.004218018 0.999956156 0.007732172
1788505292.526957989 -0.373926470 -0.281900215 1.430212725 -0.003190163 -0.004216337 0.999954478 0.007942810
1788505292.626920938 -0.373110425 -0.281998968 1.428504587 -0.003181867 -0.004215786 0.999955195 0.007855564
1788505292.726943970 -0.372284340 -0.281191740 1.430068102 -0.003172869 -0.004224187 0.999954055 0.007998606
1788505292.826950073 -0.371445119 -0.282858948 1.429544086 -0.003174795 -0.004224247 0.999953069 0.008120169
1788505292.926949024 -0.369735145 -0.283749197 1.427621243 -0.003181454 -0.004218488 0.999954869 0.007895774
1788505293.026868105 -0.369953006 -0.280176022 1.428469083 -0.003195090 -0.004207043 0.999953191 0.008106012
1788505293.126914024 -0.372477629 -0.278804236 1.429952620 -0.003184471 -0.004214257 0.999952229 0.008224287
1788505293.226922989 -0.373532901 -0.279068855 1.430871546 -0.003181421 -0.004213078 0.999951572 0.008305586
1788505293.326893091 -0.373993726 -0.279689750 1.432283959 -0.003188919 -0.004215847 0.999949802 0.008511801
1788505293.426917076 -0.376456278 -0.281755874 1.431897615 -0.003194948 -0.004214639 0.999946830 0.008852523
1788505293.526916027 -0.377186351 -0.279739422 1.432097406 -0.003197297 -0.004215478 0.999950946 0.008373290
1788505293.626916885 -0.377195688 -0.279696887 1.432903483 -0.003182787 -0.004215349 0.999950726 0.008405140
1788505293.726902008 -0.377784187 -0.277670414 1.433620049 -0.003192307 -0.004220132 0.999952413 0.008195843
1788505293.826915026 -0.374196264 -0.280870710 1.434784457 -0.003189785 -0.004224701 0.999953976 0.008001451
1788505293.926887035 -0.376469229 -0.281919889 1.433839874 -0.003188498 -0.004222469 0.999954838 0.007894656
1788505294.026870966 -0.374446245 -0.281430627 1.434578461 -0.003188325 -0.004224075 0.999953671 0.008040379
1788505294.126775026 -0.376342380 -0.277702476 1.431925719 -0.003186551 -0.004227542 0.999953807 0.008022323
1788505294.226826906 -0.368727188 -0.276790125 1.428535881 -0.003194548 -0.004220972 0.999952408 0.008195110
1788505294.326787949 -0.369394439 -0.278122964 1.426601095 -0.003177901 -0.004222667 0.999951459 0.008315649
1788505294.426784992 -0.372618193 -0.276925439 1.426997007 -0.003188613 -0.004223904 0.999954515 0.007934701
1788505294.526804924 -0.373161877 -0.279285092 1.427645713 -0.003178352 -0.004216467 0.999952506 0.008191821
1788505294.626864910 -0.370770625 -0.279770273 1.429145715 -0.003175829 -0.004230024 0.999953186 0.008102217
1788505294.726866007 -0.372345928 -0.277786097 1.427617354 -0.003192313 -0.004232493 0.999951913 0.008250306
1788505294.826867104 -0.374537265 -0.276974497 1.425885779 -0.003177079 -0.004225042 0.999948742 0.008635314
1788505294.926843882 -0.368711207 -0.277443944 1.427698834 -0.003181662 -0.004226071 0.999950963 0.008371930
1788505295.026796103 -0.372911444 -0.279276801 1.429402155 -0.003192819 -0.004217195 0.999952749 0.008156086
1788505295.126805067 -0.369200213 -0.279609727 1.431112979 -0.003196428 -0.004230298 0.999950724 0.008392626
1788505295.226773977 -0.372273094 -0.279716318 1.432316700 -0.003189630 -0.004234985 0.999952169 0.008218875
1788505295.326754093 -0.374760050 -0.277341703 1.432401865 -0.003186339 -0.004243376 0.999952867 0.008130481
1788505295.426820040 -0.375742088 -0.278817807 1.431596941 -0.003191726 -0.004239629 0.999953132 0.008097653
1788505295.526757956 -0.379123095 -0.280013000 1.431284988 -0.003190917 -0.004239833 0.999953147 0.008096080
1788505295.626851082 -0.374092640 -0.278830236 1.429808274 -0.003197235 -0.004225995 0.999953195 0.008094812
1788505295.726857901 -0.369375893 -0.279843272 1.430327112 -0.003194412 -0.004223769 0.999954248 0.007965973
1788505295.826869011 -0.372417509 -0.280230226 1.430352481 -0.003189296 -0.004223193 0.999952295 0.008209767
1788505295.926886082 -0.370341807 -0.278838235 1.431195502 -0.003183899 -0.004232810 0.999954724 0.007905499
1788505296.026812077 -0.375382705 -0.279135516 1.433542377 -0.003193156 -0.004240092 0.999952311 0.008197657
1788505296.126777887 -0.375223872 -0.277914733 1.433365243 -0.003184904 -0.004235119 0.999951353 0.008319329
1788505296.226797104 -0.373149155 -0.277413687 1.433445607 -0.003191719 -0.004234714 0.999949537 0.008532484
1788505296.326773882 -0.373042338 -0.277757218 1.433267996 -0.003188087 -0.004230784 0.999952221 0.008215410
1788505296.426820993 -0.370467113 -0.279541226 1.434939758 -0.003180734 -0.004236033 0.999954289 0.007959852
1788505296.526854992 -0.368253963 -0.281823456 1.434613392 -0.003185987 -0.004235859 0.999953785 0.008020919
1788505296.626882076 -0.368438083 -0.279101711 1.435486856 -0.003201036 -0.004229911 0.999953804 0.008015700
1788505296.726900101 -0.372185453 -0.279677659 1.435820117 -0.003193480 -0.004248192 0.999955793 0.007756696
1788505296.827013016 -0.372430147 -0.279818443 1.434071172 -0.003177624 -0.004243289 0.999952852 0.008135831
1788505296.926928043 -0.369657903 -0.279713524 1.435684023 -0.003195899 -0.004244972 0.999953818 0.008008017
1788505297.026864052 -0.371744653 -0.279391350 1.434412370 -0.003180065 -0.004250281 0.999954316 0.007949137
1788505297.126869917 -0.371677305 -0.281352940 1.435770372 -0.003199782 -0.004235273 0.999953738 0.008021577
1788505297.226859093 -0.371594019 -0.281453216 1.436191195 -0.003193982 -0.004238390 0.999955492 0.007800531
1788505297.326886892 -0.374697554 -0.283298155 1.438342202 -0.003196022 -0.004238287 0.999955965 0.007738944
1788505297.426944017 -0.375657754 -0.283146403 1.440368729 -0.003187576 -0.004244925 0.999956513 0.007667616
1788505297.526952982 -0.373351984 -0.284251740 1.439586636 -0.003192412 -0.004239432 0.999957190 0.007579775
1788505297.626976013 -0.373004571 -0.287262270 1.440840008 -0.003195715 -0.004245705 0.999955536 0.007790156
1788505297.727015972 -0.370819730 -0.287516964 1.439892789 -0.003207248 -0.004238686 0.999952933 0.008116624
1788505297.827058077 -0.370353832 -0.286150246 1.440289239 -0.003199758 -0.004243467 0.999951941 0.008238392
1788505297.927095890 -0.369735163 -0.287278685 1.438789535 -0.003181255 -0.004255434 0.999954679 0.007899997
1788505298.027070999 -0.374715956 -0.285262586 1.438308876 -0.003190608 -0.004249816 0.999952813 0.008132041
1788505298.127078056 -0.371406644 -0.287293154 1.436903701 -0.003192995 -0.004242289 0.999952501 0.008173292
1788505298.227060080 -0.369916701 -0.289685122 1.436411391 -0.003179302 -0.004243739 0.999953620 0.008039964
1788505298.327112913 -0.369268353 -0.291789584 1.438348977 -0.003164729 -0.004251032 0.999952924 0.008127859
1788505298.427018881 -0.371471645 -0.293327578 1.439843662 -0.003190278 -0.004242685 0.999952485 0.008176156
1788505298.527012110 -0.369825544 -0.291860416 1.437837202 -0.003189748 -0.004235341 0.999954335 0.007950861
1788505298.627003908 -0.369434538 -0.291396393 1.439126940 -0.003185586 -0.004242962 0.999951194 0.008334225
1788505298.727019072 -0.371626965 -0.292197346 1.438995112 -0.003186013 -0.004241277 0.999952307 0.008200224
1788505298.827054024 -0.367734524 -0.296466809 1.438345245 -0.003197776 -0.004231551 0.999951755 0.008267809
1788505298.927119017 -0.369060950 -0.297448900 1.437528002 -0.003182490 -0.004235355 0.999954033 0.007991628
1788505299.027147055 -0.365176153 -0.299977353 1.439326918 -0.003189315 -0.004243146 0.999954266 0.007955452
1788505299.127197027 -0.364104748 -0.300478511 1.438344606 -0.003187393 -0.004237474 0.999953032 0.008112836
1788505299.227276087 -0.359236097 -0.300537643 1.435667675 -0.003188997 -0.004232105 0.999950999 0.008361819
1788505299.327317953 -0.362777084 -0.300794336 1.436686282 -0.003203039 -0.004229666 0.999952116 0.008222896
1788505299.427295923 -0.364401030 -0.304243525 1.434684972 -0.003203757 -0.004223932 0.999950883 0.008374073
1788505299.527264118 -0.363932223 -0.303587096 1.435084220 -0.003181361 -0.004234759 0.999949558 0.008533846
1788505299.627283096 -0.359839700 -0.304861392 1.435478104 -0.003186159 -0.004233151 0.999952102 0.008229364
1788505299.727268934 -0.361849691 -0.305384837 1.435489623 -0.003189977 -0.004229927 0.999952582 0.008170960
1788505299.827270031 -0.362667568 -0.306350505 1.435617585 -0.003193418 -0.004232323 0.999950363 0.008435654
1788505299.927254915 -0.366276444 -0.309173398 1.435875081 -0.003197482 -0.004229405 0.999952059 0.008232111
1788505300.027256012 -0.365306969 -0.313313733 1.436771667 -0.003200911 -0.004235725 0.999952762 0.008141663
1788505300.127223969 -0.361578354 -0.316478964 1.435866896 -0.003199297 -0.004245827 0.999953717 0.008018816
1788505300.227269888 -0.362915026 -0.320327417 1.431229633 -0.003197755 -0.004236646 0.999952337 0.008194443
1788505300.327255964 -0.360217441 -0.319879131 1.429757856 -0.003190957 -0.004237815 0.999949106 0.008581629
1788505300.427357912 -0.357989142 -0.317992423 1.429569887 -0.003202347 -0.004233703 0.999948448 0.008655767
1788505300.527316093 -0.357064266 -0.321130601 1.428213206 -0.003188274 -0.004235974 0.999950522 0.008416892
1788505300.627387047 -0.357844828 -0.324387809 1.430291019 -0.003190130 -0.004249659 0.999951787 0.008257584
1788505300.727442980 -0.354660395 -0.328065076 1.428937539 -0.003192682 -0.004245787 0.999953050 0.008104209
1788505300.827440977 -0.352496426 -0.328987074 1.429364141 -0.003190955 -0.004243694 0.999951571 0.008286446
1788505300.927494049 -0.352051174 -0.333148471 1.428313715 -0.003184367 -0.004244330 0.999953000 0.008114337
1788505301.027484894 -0.351774163 -0.334626927 1.426966969 -0.003191304 -0.004233144 0.999953717 0.008028753
1788505301.127450943 -0.351408757 -0.334366358 1.429253827 -0.003189368 -0.004237374 0.999952428 0.008186172
1788505301.227477074 -0.352669615 -0.337317489 1.430378348 -0.003188109 -0.004234390 0.999950602 0.008408333
1788505301.327481985 -0.353548269 -0.337522384 1.431923839 -0.003187705 -0.004239004 0.999951665 0.008278668
1788505301.427426100 -0.351283680 -0.344576747 1.433210267 -0.003190157 -0.004240719 0.999949118 0.008579041
1788505301.527404070 -0.348116786 -0.347310910 1.433410406 -0.003200550 -0.004237874 0.999951316 0.008316382
1788505301.627398014 -0.346707582 -0.348633862 1.434482001 -0.003208198 -0.004241611 0.999952360 0.008184960
1788505301.727412939 -0.345927634 -0.349644586 1.435572874 -0.003192721 -0.004254328 0.999951005 0.008348378
1788505301.827436924 -0.344691840 -0.355191182 1.431873165 -0.003212433 -0.004235653 0.999953980 0.007986042
1788505301.927505970 -0.341238024 -0.357952526 1.431646039 -0.003211976 -0.004226290 0.999952775 0.008140622
1788505302.027508020 -0.339343666 -0.361221396 1.434630054 -0.003201065 -0.004246644 0.999956456 0.007668412
1788505302.127552032 -0.345133366 -0.365231861 1.432282399 -0.003211355 -0.004241337 0.999958497 0.007396160
1788505302.227592945 -0.342137864 -0.367718271 1.430567624 -0.003205065 -0.004234270 0.999958101 0.007456196
1788505302.327649117 -0.340341815 -0.366595587 1.429827296 -0.003195618 -0.004241247 0.999954753 0.007892453
1788505302.427623034 -0.339949211 -0.369582319 1.430483699 -0.003215671 -0.004236458 0.999953012 0.008104703
1788505302.527653933 -0.339146322 -0.372521097 1.432175725 -0.003212780 -0.004247577 0.999954425 0.007923667
1788505302.627648115 -0.340315432 -0.375088756 1.429574618 -0.003214253 -0.004246538 0.999953276 0.008067284
1788505302.727685928 -0.339508181 -0.379114830 1.428698407 -0.003204025 -0.004240607 0.999952110 0.008217602
1788505302.827658892 -0.337398227 -0.382060398 1.428498670 -0.003193807 -0.004243176 0.999953626 0.008033678
1788505302.927656889 -0.338070790 -0.386032296 1.429404267 -0.003203428 -0.004244680 0.999955573 0.007782817
1788505303.027638912 -0.333432203 -0.389596465 1.429573981 -0.003208664 -0.004246749 0.999954105 0.007965996
1788505303.127687931 -0.334430642 -0.390654572 1.427551790 -0.003209535 -0.004238233 0.999953686 0.008022660
1788505303.227718115 -0.333280920 -0.394713168 1.427655560 -0.003194829 -0.004239988 0.999951875 0.008250043
1788505303.327721119 -0.331598571 -0.398859072 1.429308363 -0.003190736 -0.004246996 0.999951990 0.008234085
1788505303.427746058 -0.328590082 -0.401930245 1.429390938 -0.003199339 -0.004242315 0.999954878 0.007874625
1788505303.527837038 -0.325735009 -0.405191804 1.429234787 -0.003197417 -0.004248013 0.999953702 0.008020264
1788505303.627882004 -0.328514419 -0.407409797 1.428688928 -0.003203145 -0.004242942 0.999950691 0.008387647
1788505303.727900028 -0.326707679 -0.409511941 1.428223505 -0.003198277 -0.004238324 0.999952736 0.008144556
1788505303.827970028 -0.326486209 -0.413589051 1.427080476 -0.003206804 -0.004232702 0.999952708 0.008147490
1788505303.928049088 -0.323710364 -0.414874399 1.426646820 -0.003193829 -0.004238338 0.999955978 0.007738152
1788505304.028001070 -0.321575083 -0.422295156 1.428249961 -0.003195665 -0.004237777 0.999956722 0.007640901
1788505304.128055096 -0.322333589 -0.425948564 1.434042150 -0.003206516 -0.004246714 0.999954733 0.007887671
1788505304.228040934 -0.319126875 -0.428335721 1.435311608 -0.003205433 -0.004248241 0.999953644 0.008024154
1788505304.328069925 -0.321546855 -0.435678156 1.435260331 -0.003200819 -0.004246909 0.999952312 0.008191021
1788505304.428051949 -0.318725559 -0.438657744 1.433590847 -0.003203204 -0.004243744 0.999955647 0.007773893
1788505304.528050900 -0.315870038 -0.444167195 1.433043342 -0.003201366 -0.004231978 0.999952976 0.008117113
1788505304.628045082 -0.314183074 -0.445683517 1.433993369 -0.003197213 -0.004231516 0.999956559 0.007664990
1788505304.728086948 -0.312234353 -0.449721283 1.435684230 -0.003211762 -0.004228849 0.999956197 0.007707444
1788505304.828084946 -0.309996256 -0.453704792 1.436673382 -0.003217054 -0.004229758 0.999958251 0.007433415
1788505304.928045988 -0.309702488 -0.454009740 1.437069686 -0.003203744 -0.004235901 0.999954211 0.007960415
1788505305.028052092 -0.314069520 -0.458086474 1.436139130 -0.003205769 -0.004237609 0.999956191 0.007705902
1788505305.128042936 -0.312563981 -0.463221151 1.432145301 -0.003196682 -0.004235816 0.999956475 0.007673791
1788505305.228035927 -0.306971955 -0.466491201 1.431696933 -0.003191373 -0.004247312 0.999956391 0.007680625
1788505305.328043938 -0.310062674 -0.469838860 1.430733905 -0.003205488 -0.004233337 0.999955756 0.007764636
1788505305.428082943 -0.306591385 -0.474297319 1.428843236 -0.003204615 -0.004225245 0.999955237 0.007835877
1788505305.528105021 -0.303735792 -0.479505926 1.430154904 -0.003197626 -0.004236713 0.999951160 0.008336897
1788505305.628139019 -0.299820274 -0.483171092 1.430448567 -0.003205080 -0.004244340 0.999952221 0.008201811
1788505305.728221893 -0.298458890 -0.485179788 1.429112301 -0.003208709 -0.004243816 0.999947686 0.008736069
1788505305.828188896 -0.295361540 -0.489248445 1.427747001 -0.003207038 -0.004236385 0.999950148 0.008453983
1788505305.928191900 -0.293610806 -0.493122305 1.427817818 -0.003208892 -0.004229636 0.999950812 0.008377812
1788505306.028193951 -0.291813203 -0.497415338 1.427334267 -0.003205830 -0.004230616 0.999950984 0.008357841
1788505306.128196001 -0.296014370 -0.502291648 1.431093101 -0.003194232 -0.004235139 0.999950697 0.008394264
1788505306.228194952 -0.294423244 -0.509226620 1.432452336 -0.003192488 -0.004235501 0.999951074 0.008349786
1788505306.328185081 -0.292671765 -0.513482940 1.434917989 -0.003207207 -0.004233011 0.999952785 0.008137779
1788505306.428224087 -0.288232538 -0.515815063 1.435501479 -0.003206892 -0.004229828 0.999951236 0.008327701
1788505306.528239965 -0.283008802 -0.519708840 1.434342173 -0.003203093 -0.004232261 0.999952087 0.008225126
1788505306.628288984 -0.282332955 -0.524023746 1.434333356 -0.003210267 -0.004227115 0.999952009 0.008234403
1788505306.728301048 -0.284787684 -0.528382700 1.433967769 -0.003213016 -0.004224404 0.999952859 0.008130831
1788505306.828316927 -0.278409816 -0.533837656 1.437179877 -0.003206076 -0.004243376 0.999952997 0.008106670
1788505306.928289890 -0.276419370 -0.536715966 1.437916641 -0.003218384 -0.004244448 0.999948808 0.008602812
1788505307.028316975 -0.275530008 -0.542033745 1.435261266 -0.003222372 -0.004234837 0.999949916 0.008476347
1788505307.128355980 -0.277967180 -0.546195521 1.432967549 -0.003208487 -0.004239942 0.999952398 0.008181074
1788505307.228286028 -0.277466620 -0.550802228 1.430119451 -0.003216347 -0.004232546 0.999955726 0.007764478
1788505307.328304052 -0.276791422 -0.553926161 1.431197880 -0.003211122 -0.004230390 0.999953544 0.008043835
1788505307.428282976 -0.271539667 -0.560988251 1.431981427 -0.003223067 -0.004236385 0.999957594 0.007514980
1788505307.528364897 -0.270325663 -0.566437131 1.430949903 -0.003208452 -0.004232832 0.999955291 0.007823321
1788505307.628400087 -0.269227728 -0.569169340 1.431512382 -0.003228728 -0.004229279 0.999959839 0.007211693
1788505307.728421926 -0.270848319 -0.571350406 1.432639531 -0.003209892 -0.004236193 0.999956154 0.007709770
1788505307.828377962 -0.263977802 -0.578325474 1.434304930 -0.003234561 -0.004234383 0.999956618 0.007640013
1788505307.928405046 -0.259833389 -0.579174648 1.433303259 -0.003224629 -0.004235063 0.999954664 0.007895269
1788505308.028381109 -0.256342381 -0.585751784 1.431410477 -0.003235694 -0.004234400 0.999957548 0.007516790
1788505308.128392935 -0.259608056 -0.593762578 1.433381276 -0.003207231 -0.004240340 0.999953761 0.008013027
1788505308.228359938 -0.262626551 -0.600197060 1.433883813 -0.003218009 -0.004234098 0.999957108 0.007582767
1788505308.328376055 -0.261811998 -0.603674920 1.434906600 -0.003205517 -0.004244283 0.999954260 0.007949122
1788505308.428383112 -0.261046097 -0.609157524 1.435777792 -0.003210476 -0.004251804 0.999956952 0.007596700
1788505308.528424025 -0.258114539 -0.614302776 1.435047602 -0.003209772 -0.004247523 0.999957046 0.007587026
1788505308.628465891 -0.252517888 -0.618162369 1.437355869 -0.003198663 -0.004256711 0.999952754 0.008132561
1788505308.728478909 -0.249711309 -0.624023177 1.437042413 -0.003215263 -0.004249216 0.999956190 0.007695741
1788505308.828449011 -0.249695144 -0.625598898 1.436742700 -0.003217819 -0.004248838 0.999955954 0.007725492
